date,app_version,1. How helpful did you find the recommendations from the Disney Genie My Day feature?,2. How many of the recommended experiences from Disney Genie service did you do (regardless of time)?,3. Did you try experiences at the times recommended by Disney Genie service?,4. Did you try any experience for the first time because Disney Genie service recommended it?,"5. Did Disney Genie service recommend the attractions and entertainment that you chose in ""My Top Picks""?",6. How often do you visit a Disney theme park?: I'm a first-time visitor.,6. How often do you visit a Disney theme park?: I visit every now and then.,6. How often do you visit a Disney theme park?: I visit frequently.,6. How often do you visit a Disney theme park?: I'm a Magic Key Pass holder.,os_name,os_version,os_api_level,manufacturer,model,locale_country_code,locale_language_code,carrier,email,name,ADBVisitorID,swid,conversation_id
2022-06-29 01:36:19 UTC,7.9,Somewhat helpful,I didn't follow the recommended experiences at all.,I did not stick to the times recommended by Disney Genie service at all.,"No, I didn't follow any recommendations from Disney Genie service.","Yes, but it included only one or two of My Top  Picks.","",I visit every now and then.,"","",iOS,15.5,,,iPhone 11,US,en,<null>|T-Mobile,,,14415360952859164508646950194722601806,{9D15B7CD-D385-443C-BA52-06DEAA2312D9},62a4ea984a069f67d9322dcc
2022-06-29 01:39:12 UTC,7.9,I did not use Disney Genie My Day recommendations.,I didn't follow the recommended experiences at all.,I did not stick to the times recommended by Disney Genie service at all.,"No, I didn't follow any recommendations from Disney Genie service.","Yes, but it included only one or two of My Top  Picks.","",I visit every now and then.,"","",iOS,15.5,,,iPhone 12 Max,US,en,<null>|Verizon,,,46086760969668715018209948565810540382,{5671227E-3F49-4886-BBC9-EE5BE74F317E},61d3b9629ae52876142f6ae3
2022-06-29 01:39:36 UTC,7.9,Not helpful,I didn't follow the recommended experiences at all.,I did not stick to the times recommended by Disney Genie service at all.,"No, I didn't follow any recommendations from Disney Genie service.","Yes, it included some but not all of My Top  Picks.","",I visit every now and then.,"","",iOS,15.5,,,iPhone XR,US,en,<null>|T-Mobile,,,20976511430396662278696183503123466997,{2FB5A33A-A80B-4027-8761-C348E2439659},629aacd53bf177517322bff2
2022-06-29 01:43:31 UTC,7.9,Not helpful,I did some of the recommended experiences.,I did not stick to the times recommended by Disney Genie service at all.,"Yes, I tried one experience for the first time because Disney Genie service recommended it.","Yes, it included some but not all of My Top  Picks.","","",I visit frequently.,"",iOS,15.5,,,iPhone XS,US,en,<null>|Verizon,,,03029368709438014409212874423471723850,{08513730-F3B8-4974-9D51-B7F7D06F5130},608dd64cedebd96f4d2d6149
2022-06-29 01:47:56 UTC,7.9,Not helpful,I did one or two of my recommended experiences.,I occasionally followed the time recommendations.,"Yes, I tried one experience for the first time because Disney Genie service recommended it.","Yes, but it included only one or two of My Top  Picks.",I'm a first-time visitor.,"","","",iOS,15.5,,,iPhone 12 Pro Max,CA,en,<null>|Rogers,,,74294131944681447986861017917583352220,{73636A5C-5A15-4105-852C-4E7234F1F10A},62b9f96ed8c30a699b010482
2022-06-29 01:49:03 UTC,7.9,Not helpful,I did one or two of my recommended experiences.,I occasionally followed the time recommendations.,"No, I didn't follow any recommendations from Disney Genie service.","No, it didn’t include any of My Top Picks.","","",I visit frequently.,"",iOS,15.5,,,iPhone 12 Pro,US,en,<null>|AT&T,,,26340978099904014496266688724307715713,{67832201-7219-4B0D-95D2-F8488A34A798},62b0b1bc3e62f633c9047ef1
2022-06-29 01:55:48 UTC,7.9,Very helpful,I didn't follow the recommended experiences at all.,I did not use Disney Genie My Day recommendations.,I did not use Disney Genie My Day recommendations.,I did not use Disney Genie My Day  recommendations.,"",I visit every now and then.,"","",iOS,15.5,,,iPhone 12 Max,US,en,<null>|Metro,,,56024197012920254288572578945540002582,{F7E849C6-D7A9-43EF-A1BC-45ED1D8403DE},62bb3466e6602068ea024e8b
2022-06-29 01:56:23 UTC,7.9,I did not use Disney Genie My Day recommendations.,I did some of the recommended experiences.,I mostly stuck to the times recommended for each experience.,I did not use Disney Genie My Day recommendations.,"No, it didn’t include any of My Top Picks.","",I visit every now and then.,"","",iOS,15.5,,,iPhone 12 Pro Max,US,en,<null>|cricket,,,87834679096258915357568880582915587315,{160E57B3-F8A2-48E2-8899-EA344176F2BF},62bb3bbfcdcdb42b7540f638
2022-06-29 02:08:17 UTC,7.9,Somewhat helpful,I didn't follow the recommended experiences at all.,I mostly stuck to the times recommended for each experience.,I did not use Disney Genie My Day recommendations.,"No, it didn’t include any of My Top Picks.","",I visit every now and then.,"","",iOS,15.5,,,iPhone 11 Pro Max,US,en,<null>|AT&T,,,13206517061891338768925324000925283002,{A39EA60B-F54A-487F-8E06-8766BA8045F8},62663b35d1fb4a0aa92497d4
2022-06-29 02:11:23 UTC,7.9,Somewhat helpful,I did some of the recommended experiences.,I occasionally followed the time recommendations.,"Yes, I tried one experience for the first time because Disney Genie service recommended it.","Yes, but it included only one or two of My Top  Picks.","",I visit every now and then.,"","",iOS,15.3.1,,,iPhone 13 Pro Max,US,en,AT&T|AT&T,,,49964877170924397466296745250027964451,{273B1DDE-0A70-4306-9433-57830B984B48},62829d2e4cdafa20a200f95f
2022-06-29 02:25:54 UTC,7.9,Very helpful,I did one or two of my recommended experiences.,I mostly stuck to the times recommended for each experience.,"Yes, I tried more than one experience for the first time because Disney Genie service recommended it.","Yes, it included some but not all of My Top  Picks.","","",I visit frequently.,"",iOS,15.5,,,iPhone 11 Pro,US,en,<null>|Xfinity Mobile,,,61104718338269306976415777635810713232,{BDB6821F-D8B2-404D-AF6B-7C9BF9D50111},621a801edf037475080bee81
2022-06-29 02:27:56 UTC,7.9,Somewhat helpful,I did one or two of my recommended experiences.,I did not stick to the times recommended by Disney Genie service at all.,"No, I didn't follow any recommendations from Disney Genie service.","Yes, it included some but not all of My Top  Picks.","",I visit every now and then.,"","",iOS,15.5,,,iPhone 13 Pro Max,US,en,<null>|Verizon,,,76796907205791399825905659592325287203,{BDB78675-07A8-4357-A178-762CE3927175},62202c0e7d95d072460a9130
2022-06-29 02:31:08 UTC,7.9,I did not use Disney Genie My Day recommendations.,I didn't follow the recommended experiences at all.,I did not use Disney Genie My Day recommendations.,I did not use Disney Genie My Day recommendations.,"Yes, it included all or most of My Top Picks.",I'm a first-time visitor.,"","","",iOS,15.5,,,iPhone 13,US,en,<null>|AT&T,,,74944036152286437237042108540669694250,{3404F75D-7192-40A9-8BD8-8109703D8770},62b8a50d983d516885024371
2022-06-29 02:38:01 UTC,7.9,Not helpful,I didn't follow the recommended experiences at all.,I did not stick to the times recommended by Disney Genie service at all.,"Yes, I tried one experience for the first time because Disney Genie service recommended it.","Yes, it included some but not all of My Top  Picks.","",I visit every now and then.,"","",iOS,15.5,,,iPhone 11,US,en,Verizon|Verizon,,,38807695821342457198750384343066094862,{6A135DE5-4E40-425C-A5AD-5A01D9522B9A},62bb49beafb39712c8135073
2022-06-29 02:40:45 UTC,7.9,Somewhat helpful,I didn't follow the recommended experiences at all.,I did not stick to the times recommended by Disney Genie service at all.,"No, I didn't follow any recommendations from Disney Genie service.","No, it didn’t include any of My Top Picks.","",I visit every now and then.,"","",iOS,15.5,,,iPhone 11,CA,en,<null>|Virgin,,,26990643771865350056021518017758858202,{BDB85D07-A267-4885-A9C5-0CAC4DD7F288},62b7729c23aa655018071b4e
2022-06-29 02:55:41 UTC,7.9,Somewhat helpful,I did some of the recommended experiences.,I occasionally followed the time recommendations.,"No, I didn't follow any recommendations from Disney Genie service.","Yes, it included all or most of My Top Picks.","",I visit every now and then.,"","",iOS,15.5,,,iPhone 7 Plus,US,en,<null>|AT&T,,,05405210097748737425348678015530504346,{917B7512-E1FF-49EF-AF78-70B5F4BC87BF},60fb6cb180e13b6ea20e7a3a
2022-06-29 03:01:46 UTC,7.9,Somewhat helpful,I did some of the recommended experiences.,I occasionally followed the time recommendations.,"Yes, I tried one experience for the first time because Disney Genie service recommended it.","Yes, it included all or most of My Top Picks.","","",I visit frequently.,"",iOS,15.5,,,iPhone 12 Pro Max,GT,en,<null>|TIGO,,,26483909095471011086952047550205584497,{3913EB14-A57F-43A2-8836-11CECF076BC4},62993eff4f2bf3068b015f17
2022-06-29 03:20:41 UTC,7.9,Very helpful,I did some of the recommended experiences.,I mostly stuck to the times recommended for each experience.,"Yes, I tried more than one experience for the first time because Disney Genie service recommended it.","Yes, it included all or most of My Top Picks.","",I visit every now and then.,"","",iOS,15.5,,,iPhone 13,US,en,<null>|AT&T,,,26224371365949113008922628881150528489,{1DD07D5B-D820-4328-9389-28A56D77039B},62b86c390a79266fa203944a
2022-06-29 03:27:12 UTC,7.9,Very helpful,I did all or most of the recommended experiences.,I occasionally followed the time recommendations.,"Yes, I tried more than one experience for the first time because Disney Genie service recommended it.","Yes, it included all or most of My Top Picks.",I'm a first-time visitor.,"","","",iOS,15.5,,,iPhone 11,US,en,<null>|AT&T,,,56034046648698994328259619800578154740,{548FA1F4-4FA6-4ED8-9CD7-238C9E0231B7},61effedb3176dd6fa9024ac6
2022-06-29 03:27:30 UTC,7.9,Very helpful,I did all or most of the recommended experiences.,I mostly stuck to the times recommended for each experience.,"Yes, I tried more than one experience for the first time because Disney Genie service recommended it.","Yes, it included all or most of My Top Picks.",I'm a first-time visitor.,"","","",iOS,15.5,,,iPhone 12 Pro,US,en,<null>|Verizon,,,91914679987077600424635064262843161025,{B7F78D6A-8215-4C1E-81BA-D6A5AB6B6811},62b63eca4a069f186a68cb69
2022-06-29 03:29:37 UTC,7.9,Very helpful,I did all or most of the recommended experiences.,I mostly stuck to the times recommended for each experience.,"Yes, I tried more than one experience for the first time because Disney Genie service recommended it.","","","","","",iOS,15.5,,,iPhone 12 Pro,JP,en,<null>|ドコモ,,,67219129359676376486749299033574685698,{1CE612DE-090A-4313-8A45-833DCFEA0FB0},62bba1fe852187692304970e
2022-06-29 03:36:31 UTC,7.9,Somewhat helpful,I did one or two of my recommended experiences.,I occasionally followed the time recommendations.,"No, I didn't follow any recommendations from Disney Genie service.",I did not use Disney Genie My Day  recommendations.,"","",I visit frequently.,"",iOS,15.5,,,iPhone 11 Pro,US,en,<null>|TFW,,,14448025452197313803922824519282654497,{387B365A-DEC6-4C8C-BB36-5ADEC67C8C7A},5e9e7f77421e1505b7044dc4
2022-06-29 03:36:45 UTC,7.9,Somewhat helpful,I did one or two of my recommended experiences.,I occasionally followed the time recommendations.,"Yes, I tried one experience for the first time because Disney Genie service recommended it.","Yes, but it included only one or two of My Top  Picks.","","",I visit frequently.,"",iOS,15.5,,,iPhone 12,US,en,Verizon|Verizon,,,23158321880760790326515541965462406220,{841B587F-4718-4EC2-8126-555AFEB3C7B8},6283d39650342e735b00d563
2022-06-29 03:52:40 UTC,7.9,I did not use Disney Genie My Day recommendations.,I didn't follow the recommended experiences at all.,I did not use Disney Genie My Day recommendations.,"No, I didn't follow any recommendations from Disney Genie service.","Yes, it included some but not all of My Top  Picks.",I'm a first-time visitor.,"","","",iOS,15.5,,,iPhone 13 mini,US,en,<null>|T-Mobile,,,08649385459416620465961267604509030327,{CD544B6A-7BBF-4F34-9BF0-7C061204629C},6265095679c9c07cd962ac5b
2022-06-29 03:56:38 UTC,7.9,Not helpful,I did one or two of my recommended experiences.,I did not stick to the times recommended by Disney Genie service at all.,"No, I didn't follow any recommendations from Disney Genie service.","Yes, it included some but not all of My Top  Picks.","",I visit every now and then.,I visit frequently.,"",iOS,15.5,,,iPhone 13,US,en,<null>|AT&T,,,65346570611120047106582756541374696674,{33ECF16B-C4BF-41AA-ACF1-6BC4BFC1AA0D},62b1103012c0076a4400635e
2022-06-29 04:07:17 UTC,7.9,Somewhat helpful,I did all or most of the recommended experiences.,I did not stick to the times recommended by Disney Genie service at all.,"Yes, I tried one experience for the first time because Disney Genie service recommended it.","Yes, it included some but not all of My Top  Picks.",I'm a first-time visitor.,"","","",iOS,15.5,,,iPhone 12 Pro,US,en,<null>|T-Mobile,,,49703440254084226285905598642045997374,{34BD3976-DEB9-458C-8172-70FF65B93B13},62b787f56d77716a7100dfc5
2022-06-29 04:25:11 UTC,7.9,I did not use Disney Genie My Day recommendations.,I didn't follow the recommended experiences at all.,I did not use Disney Genie My Day recommendations.,I did not use Disney Genie My Day recommendations.,I did not use Disney Genie My Day  recommendations.,"",I visit every now and then.,"","",iOS,15.5,,,iPhone 13 Pro,US,en,<null>|AT&T,,,54416157105528310475664796478204483772,{ABB8AAE4-E941-4814-BB0F-A9C53C85F2EE},62b952e2fca3a96b64018e17
2022-06-29 05:13:48 UTC,7.9,Not helpful,I didn't follow the recommended experiences at all.,I did not stick to the times recommended by Disney Genie service at all.,"No, I didn't follow any recommendations from Disney Genie service.","Yes, it included some but not all of My Top  Picks.","",I visit every now and then.,"","",iOS,15.4.1,,,iPhone 8,US,en,Verizon,,,55327856556464054538317102512613088571,{49282925-E637-4DD1-B4F7-023ED2A85456},622f46f5df53f06fad0073d6
2022-06-29 05:26:15 UTC,7.9,Somewhat helpful,I did one or two of my recommended experiences.,I mostly stuck to the times recommended for each experience.,"No, I didn't follow any recommendations from Disney Genie service.","Yes, it included all or most of My Top Picks.","",I visit every now and then.,"","",iOS,15.5,,,iPhone 11,US,en,<null>|T-Mobile,,,76906583168789853544619990508623903225,{BC7BE916-83CA-4FBF-AF54-5B80BA8788F3},615efa6a0e444a6b3102f0e9
2022-06-29 05:31:35 UTC,7.9,Somewhat helpful,I did some of the recommended experiences.,I occasionally followed the time recommendations.,"No, I didn't follow any recommendations from Disney Genie service.","Yes, but it included only one or two of My Top  Picks.","",I visit every now and then.,"","",iOS,15.5,,,iPhone 13 Pro,US,en,<null>|Verizon,,,59037186115881717984949053612475364044,{2D5ACD2C-84C1-4BE6-A21B-763C7EC95604},62bb57236e8ad81346006f41
2022-06-29 05:34:53 UTC,7.9,Not helpful,I didn't follow the recommended experiences at all.,I did not use Disney Genie My Day recommendations.,"No, I didn't follow any recommendations from Disney Genie service.","Yes, it included some but not all of My Top  Picks.","",I visit every now and then.,"","",iOS,15.5,,,iPhone 6s,US,en,Verizon,,,15249769538560163144985409889283905369,{0A0029A0-77E9-4BA0-BADD-58840FF59406},62547d5097ee0d753ab02b59
2022-06-29 05:53:55 UTC,7.9,Very helpful,I did some of the recommended experiences.,I occasionally followed the time recommendations.,"Yes, I tried one experience for the first time because Disney Genie service recommended it.","Yes, it included all or most of My Top Picks.","",I visit every now and then.,"","",iOS,15.5,,,iPhone X,US,en,AT&T,,,29389368338855831976963035601598620891,{80F7C71B-E398-404E-A4B4-32AD60EDF89A},62b79188b4e87768d20bafeb
2022-06-29 05:54:16 UTC,7.9,Very helpful,I did some of the recommended experiences.,I occasionally followed the time recommendations.,"Yes, I tried one experience for the first time because Disney Genie service recommended it.","Yes, it included all or most of My Top Picks.","",I visit every now and then.,"","",iOS,15.5,,,iPhone 11,US,en,<null>|T-Mobile,,,79027493561744929526396235736473271509,{2512B137-902C-4DC7-92B1-37902CCDC736},62ba880ddf6ee270c902a1b6
2022-06-29 06:40:49 UTC,7.9,Very helpful,I did some of the recommended experiences.,I occasionally followed the time recommendations.,"Yes, I tried one experience for the first time because Disney Genie service recommended it.","Yes, it included some but not all of My Top  Picks.","",I visit every now and then.,"","",iOS,15.5,,,iPhone 12 Max,US,en,<null>|AT&T,,,38184973739326379677143841679386541646,{2CF9E703-EC4C-4115-AB11-A795A8F7BA59},61fefffd4e59b375440d2755
2022-06-29 06:58:28 UTC,7.9,Very helpful,I did one or two of my recommended experiences.,I occasionally followed the time recommendations.,"Yes, I tried more than one experience for the first time because Disney Genie service recommended it.","Yes, it included all or most of My Top Picks.","",I visit every now and then.,"","",iOS,15.5,,,iPhone 12 Pro Max,US,en,<null>|Verizon,,,36258397480534856217206496697456705668,{61D06ADB-6519-4FFA-87B7-FB4DC54FEE99},62b38996dbe1b72c4d02e9cb
2022-06-29 07:00:34 UTC,7.9,Somewhat helpful,I did one or two of my recommended experiences.,I did not stick to the times recommended by Disney Genie service at all.,"Yes, I tried one experience for the first time because Disney Genie service recommended it.","Yes, it included all or most of My Top Picks.","",I visit every now and then.,"","",iOS,15.5,,,iPhone 13,US,en,<null>|Verizon,,,82651748972136825508072497528065466167,{C105BAD8-D49A-4FDD-9A8D-6CC9D6CCD584},621e3ed6d7afd471e6181e09
2022-06-29 09:01:45 UTC,7.9,Not helpful,I didn't follow the recommended experiences at all.,I did not stick to the times recommended by Disney Genie service at all.,"No, I didn't follow any recommendations from Disney Genie service.",I did not use Disney Genie My Day  recommendations.,"",I visit every now and then.,"","",iOS,15.5,,,iPhone 8 Plus,US,en,<null>|Verizon,,,47902190157239404900232944316112889068,{808E2A29-25C0-478D-A140-94604452D695},5f2dd89afe953d021006a6b3
2022-06-29 12:53:39 UTC,7.9,Not helpful,I did one or two of my recommended experiences.,I did not use Disney Genie My Day recommendations.,"Yes, I tried one experience for the first time because Disney Genie service recommended it.","Yes, it included some but not all of My Top  Picks.","",I visit every now and then.,"","",iOS,15.5,,,iPhone 11 Pro Max,US,en,<null>|Verizon,,,38977165278872406007388764392715163759,{29264656-3A13-4136-BCBF-BD40DA575695},6265a59b4c6d9270bc02c628
2022-06-29 13:08:57 UTC,7.9,Not helpful,I didn't follow the recommended experiences at all.,I did not stick to the times recommended by Disney Genie service at all.,"No, I didn't follow any recommendations from Disney Genie service.","Yes, it included some but not all of My Top  Picks.","",I visit every now and then.,"","",iOS,15.5,,,iPhone 11 Pro,US,en,Verizon|cricket,,,43666779826135983772310167683144542826,{62AEE56F-8A5F-4D4F-A874-BEBB05549AC9},62819c73b46e377026003c54
2022-06-29 13:55:13 UTC,7.9,Somewhat helpful,I did one or two of my recommended experiences.,I did not stick to the times recommended by Disney Genie service at all.,"No, I didn't follow any recommendations from Disney Genie service.","Yes, it included some but not all of My Top  Picks.","","",I visit frequently.,I'm a Magic Key Pass holder.,iOS,16.0,,,iPhone 13 Pro,US,en,AT&T|AT&T,,,06086672345241150606933226760220088387,{D6E3309E-2759-49F4-A90B-86B2AA2A9D0B},62b8e77b1516dd612f7b316d
2022-06-29 14:27:19 UTC,7.9,Very helpful,I did some of the recommended experiences.,I occasionally followed the time recommendations.,"Yes, I tried more than one experience for the first time because Disney Genie service recommended it.","Yes, it included all or most of My Top Picks.",I'm a first-time visitor.,"","","",iOS,15.5,,,iPhone XS Max,US,en,<null>|T-Mobile,,,27946136966396805388344307862676694981,{1C1DBFEC-D2E0-4D8F-8518-BFDE0874634B},62b9bd4d2a25656a1701d34e
2022-06-29 14:39:33 UTC,7.9,Not helpful,I didn't follow the recommended experiences at all.,I did not use Disney Genie My Day recommendations.,"No, I didn't follow any recommendations from Disney Genie service.","Yes, but it included only one or two of My Top  Picks.","","",I visit frequently.,"",iOS,15.5,,,iPhone 13 mini,US,en,<null>|T-Mobile,,,39607265363495282325917058915037709246,{06BD048B-D7C4-11D2-94E8-0060B067D8ED},61bf3ee8a37fe17483027b57
2022-06-29 14:40:18 UTC,7.9,I did not use Disney Genie My Day recommendations.,I didn't follow the recommended experiences at all.,I did not stick to the times recommended by Disney Genie service at all.,"No, I didn't follow any recommendations from Disney Genie service.",I did not use Disney Genie My Day  recommendations.,"","",I visit frequently.,"",iOS,15.5,,,iPhone 11 Pro,US,en,<null>|Verizon,,,42272259259048883734013543323356930148,{8400842E-B61E-45C3-920D-B15C93793335},5f2f61b1c69ff802a30af5d5
2022-06-29 14:50:28 UTC,7.9,Somewhat helpful,I did one or two of my recommended experiences.,I did not stick to the times recommended by Disney Genie service at all.,"No, I didn't follow any recommendations from Disney Genie service.","Yes, it included some but not all of My Top  Picks.","","",I visit frequently.,"",iOS,15.5,,,iPhone 13 Pro Max,US,en,<null>|Verizon,,,12833620042347138267833478855142770896,{83DE0AEB-D83E-41C1-8D4C-3437ACF5B841},62828f4a71e57374d702c821
2022-06-29 15:14:05 UTC,7.9,Not helpful,I didn't follow the recommended experiences at all.,I did not use Disney Genie My Day recommendations.,I did not use Disney Genie My Day recommendations.,"Yes, it included all or most of My Top Picks.","","",I visit frequently.,"",iOS,15.5,,,iPhone 12 Pro,US,en,Verizon|T-Mobile,,,34006969106778014340922253165506624051,{A341CBEC-E060-405A-ABF5-9F9035434CDE},60b50605ba4f246cf605a133
2022-06-29 15:48:46 UTC,7.9,Very helpful,"","","","","","","","",iOS,15.5,,,iPhone 13 Pro,MX,en,<null>|Telcel,,,25510326288855016914630019213844044111,{3D5A04BF-67F5-4AB5-B644-24AFA1F17E0B},62ae8a13bc90136be10cf181
2022-06-29 16:02:28 UTC,7.9,Not helpful,I didn't follow the recommended experiences at all.,I occasionally followed the time recommendations.,"No, I didn't follow any recommendations from Disney Genie service.","Yes, it included some but not all of My Top  Picks.",I'm a first-time visitor.,"","","",iOS,15.5,,,iPhone 12 Pro Max,US,en,<null>|Verizon,,,36639162384486418437993916337289740098,{AB529DFB-C39C-41AD-929D-FBC39C01AD24},6292ba3f8cd08c70060ff3c8
2022-06-29 16:27:52 UTC,7.9,Very helpful,I did some of the recommended experiences.,I mostly stuck to the times recommended for each experience.,"Yes, I tried more than one experience for the first time because Disney Genie service recommended it.","Yes, it included some but not all of My Top  Picks.","",I visit every now and then.,"","",iOS,15.5,,,iPhone 13 Pro,US,en,<null>|T-Mobile,,,06530958572489766375693536918506740896,{8E92D80A-E8E3-4F09-9E85-E6B43A09049E},62abba1c165a8e6a14007de5
2022-06-29 16:38:11 UTC,7.9,Not helpful,I didn't follow the recommended experiences at all.,I did not use Disney Genie My Day recommendations.,"No, I didn't follow any recommendations from Disney Genie service.","No, it didn’t include any of My Top Picks.","","",I visit frequently.,"",iOS,15.5,,,iPhone 11 Pro,US,en,<null>|AT&T,,,39710734269326910641043138568883874406,{0DFF71BB-0582-4D4A-97E9-D8D0E6AE1C67},5ed13631a396900341010b5d
2022-06-29 16:41:59 UTC,7.9,Somewhat helpful,I did all or most of the recommended experiences.,I mostly stuck to the times recommended for each experience.,"Yes, I tried more than one experience for the first time because Disney Genie service recommended it.","Yes, it included all or most of My Top Picks.","","","",I'm a Magic Key Pass holder.,iOS,15.5,,,iPhone 13 Pro Max,US,en,<null>|AT&T,,,08957806888558073898548423630389648688,{C355579C-A5D5-4573-9557-9CA5D5F57303},61816b4c6f0a757087082a7b
2022-06-29 16:56:11 UTC,7.9,Not helpful,I did one or two of my recommended experiences.,I mostly stuck to the times recommended for each experience.,"Yes, I tried one experience for the first time because Disney Genie service recommended it.","Yes, but it included only one or two of My Top  Picks.","",I visit every now and then.,"","",iOS,15.5,,,iPhone 11 Pro,US,en,<null>|Verizon,,,28256995770387468877071603209905526512,{DEE09AD1-5752-479F-BB2D-8FFBF30A5E22},6260b8172fe7b1739814ece7
2022-06-29 17:03:18 UTC,7.9,Very helpful,I did all or most of the recommended experiences.,I mostly stuck to the times recommended for each experience.,"Yes, I tried more than one experience for the first time because Disney Genie service recommended it.","Yes, it included all or most of My Top Picks.",I'm a first-time visitor.,"","","",iOS,15.5,,,iPhone XR,US,en,<null>|T-Mobile,,,02892260121167328065505902869986452174,{15DF69FE-725A-41A7-8B42-C07FAF101002},6294730e0d8a715cb8700358
2022-06-29 17:09:44 UTC,7.9,Somewhat helpful,I did some of the recommended experiences.,I occasionally followed the time recommendations.,"No, I didn't follow any recommendations from Disney Genie service.","Yes, but it included only one or two of My Top  Picks.","",I visit every now and then.,"","",iOS,15.5,,,iPhone 12 Pro Max,US,en,<null>|T-Mobile,,,57428216878354097426925522713559593594,{88CE519F-F0F5-4ED0-8E51-9FF0F57ED029},62b9ef3643589969480065c4
2022-06-29 17:30:28 UTC,7.9,Very helpful,I did all or most of the recommended experiences.,I mostly stuck to the times recommended for each experience.,"Yes, I tried more than one experience for the first time because Disney Genie service recommended it.","Yes, it included all or most of My Top Picks.",I'm a first-time visitor.,"","","",iOS,15.5,,,iPhone 11,MX,en,<null>|movistar,,,01932643101587081349209596595121671926,{C2AAFA68-A4AC-417F-99C1-3CCC0B4E9855},623f18f1279dfd7dac0430cd
2022-06-29 17:48:26 UTC,7.9,Very helpful,I did some of the recommended experiences.,I did not stick to the times recommended by Disney Genie service at all.,"Yes, I tried more than one experience for the first time because Disney Genie service recommended it.","Yes, it included some but not all of My Top  Picks.",I'm a first-time visitor.,"","","",iOS,15.5,,,iPhone 12 Pro Max,US,en,<null>|T-Mobile,,,08511176390209873805875618709158583399,{D5C83AA1-C603-4554-8437-A42D31B3C738},62a295e2ffa0397d62077acc
2022-06-29 17:48:49 UTC,7.10,Not helpful,I did all or most of the recommended experiences.,I mostly stuck to the times recommended for each experience.,"Yes, I tried more than one experience for the first time because Disney Genie service recommended it.","Yes, it included all or most of My Top Picks.","","",I visit frequently.,"",iOS,15.5,,,iPhone 13 Pro Max,US,en,<null>|T-Mobile,,,70854530383008724008274242609482200828,{D9F0FF13-9590-4FD5-9CF8-2D390958669C},62bc8ea37ab6a267c5001c1e
2022-06-29 18:23:45 UTC,7.9,Not helpful,I did some of the recommended experiences.,I occasionally followed the time recommendations.,"No, I didn't follow any recommendations from Disney Genie service.","No, it didn’t include any of My Top Picks.","","",I visit frequently.,"",iOS,15.5,,,iPhone 13 Pro Max,US,en,T-Mobile|T-Mobile,,,62453128710206449858578075123428384123,{4E3FC609-F216-428C-BFC6-09F216728C79},620fd119998fb879a41249ab
2022-06-29 18:24:18 UTC,7.9,Very helpful,I did some of the recommended experiences.,I mostly stuck to the times recommended for each experience.,"Yes, I tried more than one experience for the first time because Disney Genie service recommended it.","Yes, it included some but not all of My Top  Picks.",I'm a first-time visitor.,"","","",iOS,15.5,,,iPhone 8 Plus,US,en,AT&T,,,00114642181286980558528179722578248729,{766EDB01-066E-4103-9DDC-94795B5F998E},62bb30d08fd9236aab068ed7
2022-06-29 18:24:42 UTC,7.9,Somewhat helpful,I did some of the recommended experiences.,I occasionally followed the time recommendations.,"No, I didn't follow any recommendations from Disney Genie service.","Yes, but it included only one or two of My Top  Picks.","",I visit every now and then.,"","",iOS,15.5,,,iPhone X,CA,en,Bell,,,60503154513279708213437659593278502579,{B632B4CC-7029-4D01-BF6C-0C282513FE55},622042849e8f8776451795e3
2022-06-29 18:43:38 UTC,7.7,Very helpful,"","","","","","","","",iOS,15.3.1,,,iPhone 11,CO,en,<null>|T-Mobile,,,17900218624393394445463379716219963367,{EFDDEA01-6B5A-4E5D-99EE-448180C26FA0},627ec544819cdf082102830f
2022-06-29 18:48:55 UTC,7.9,Very helpful,I did some of the recommended experiences.,I occasionally followed the time recommendations.,"Yes, I tried more than one experience for the first time because Disney Genie service recommended it.","Yes, it included all or most of My Top Picks.","","",I visit frequently.,I'm a Magic Key Pass holder.,iOS,15.5,,,iPhone XS,US,en,<null>|T-Mobile,,,68680809925733423418004489238802679917,{F5BB6CBB-B975-4FAE-A157-232734257873},5ebcdec9eb07610315072932
2022-06-29 19:00:35 UTC,7.9,Very helpful,I did all or most of the recommended experiences.,I mostly stuck to the times recommended for each experience.,"Yes, I tried more than one experience for the first time because Disney Genie service recommended it.","Yes, it included all or most of My Top Picks.",I'm a first-time visitor.,I visit every now and then.,I visit frequently.,"",iOS,15.5,,,iPhone XR,US,en,<null>|Verizon,,,70894671866264267904581943667764064463,{244CA6B5-588A-477D-B194-7BC2845A58A8},5e61d9481a7d6704dd216176
2022-06-29 19:01:53 UTC,7.9,Very helpful,I did some of the recommended experiences.,I mostly stuck to the times recommended for each experience.,"Yes, I tried more than one experience for the first time because Disney Genie service recommended it.","Yes, it included some but not all of My Top  Picks.","",I visit every now and then.,"","",iOS,15.5,,,iPhone XS Max,US,en,<null>|AT&T,,,88398747840484274246809658960075574370,{71720128-60A8-460D-B0E8-654DF64310E7},62547880e41c8e71e5808858
